CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2022,CA-603,White,Alone or In Combination,3506
2022,CA-603,White,In_Combination,1955
2022,CA-604,"American Indian, Alaska Native, or Indigenous",Alone,72
2022,CA-604,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,307
2022,CA-604,"American Indian, Alaska Native, or Indigenous",In_Combination,235
2022,CA-604,Asian or Asian American,Alone,37
2022,CA-604,Asian or Asian American,Alone or In Combination,68
2022,CA-604,Asian or Asian American,In_Combination,31
2022,CA-604,"Black, African American or African",Alone,1888
2022,CA-604,"Black, African American or African",Alone or In Combination,2137
2022,CA-604,"Black, African American or African",In_Combination,249
2022,CA-604,Hispanic/Latina/e/o,Alone,131
2022,CA-604,Hispanic/Latina/e/o,Alone or In Combination,3311
2022,CA-604,Hispanic/Latina/e/o,In_Combination,3180
2022,CA-604,Native Hawaiian or Pacific Islander,Alone,36
2022,CA-604,Native Hawaiian or Pacific Islander,Alone or In Combination,77
2022,CA-604,Native Hawaiian or Pacific Islander,In_Combination,41
2022,CA-604,White,Alone,2822
2022,CA-604,White,Alone or In Combination,5922
2022,CA-604,White,In_Combination,3100
2022,CA-606,"American Indian, Alaska Native, or Indigenous",Alone,29
2022,CA-606,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,90
2022,CA-606,"American Indian, Alaska Native, or Indigenous",In_Combination,61
2022,CA-606,Asian or Asian American,Alone,68
2022,CA-606,Asian or Asian American,Alone or In Combination,85
2022,CA-606,Asian or Asian American,In_Combination,17
2022,CA-606,"Black, African American or African",Alone,1658
2022,CA-606,"Black, African American or African",Alone or In Combination,1779
2022,CA-606,"Black, African American or African",In_Combination,121
2022,CA-606,Hispanic/Latina/e/o,Alone,121
2022,CA-606,Hispanic/Latina/e/o,Alone or In Combination,927
2022,CA-606,Hispanic/Latina/e/o,In_Combination,806
2022,CA-606,Native Hawaiian or Pacific Islander,Alone,34
2022,CA-606,Native Hawaiian or Pacific Islander,Alone or In Combination,56
2022,CA-606,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-606,White,Alone,828
2022,CA-606,White,Alone or In Combination,1592
2022,CA-606,White,In_Combination,764
2022,CA-607,"American Indian, Alaska Native, or Indigenous",Alone,*
2022,CA-607,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,41
2022,CA-607,"American Indian, Alaska Native, or Indigenous",In_Combination,32
2022,CA-607,Asian or Asian American,Alone,26
2022,CA-607,Asian or Asian American,Alone or In Combination,33
2022,CA-607,Asian or Asian American,In_Combination,*
2022,CA-607,"Black, African American or African",Alone,453
2022,CA-607,"Black, African American or African",Alone or In Combination,497
2022,CA-607,"Black, African American or African",In_Combination,44
2022,CA-607,Hispanic/Latina/e/o,Alone,32
2022,CA-607,Hispanic/Latina/e/o,Alone or In Combination,475
2022,CA-607,Hispanic/Latina/e/o,In_Combination,443
2022,CA-607,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-607,Native Hawaiian or Pacific Islander,Alone or In Combination,13
2022,CA-607,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-607,White,Alone,250
2022,CA-607,White,Alone or In Combination,663
2022,CA-607,White,In_Combination,413
2022,CA-608,"American Indian, Alaska Native, or Indigenous",Alone,98
2022,CA-608,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,359
2022,CA-608,"American Indian, Alaska Native, or Indigenous",In_Combination,261
2022,CA-608,Asian or Asian American,Alone,86
2022,CA-608,Asian or Asian American,Alone or In Combination,144
2022,CA-608,Asian or Asian American,In_Combination,58
2022,CA-608,"Black, African American or African",Alone,2490
2022,CA-608,"Black, African American or African",Alone or In Combination,2908
2022,CA-608,"Black, African American or African",In_Combination,418
2022,CA-608,Hispanic/Latina/e/o,Alone,291
2022,CA-608,Hispanic/Latina/e/o,Alone or In Combination,4694
2022,CA-608,Hispanic/Latina/e/o,In_Combination,4403
2022,CA-608,Native Hawaiian or Pacific Islander,Alone,68
2022,CA-608,Native Hawaiian or Pacific Islander,Alone or In Combination,120
2022,CA-608,Native Hawaiian or Pacific Islander,In_Combination,52
2022,CA-608,White,Alone,3273
2022,CA-608,White,Alone or In Combination,7444
2022,CA-608,White,In_Combination,4171
2022,CA-609,"American Indian, Alaska Native, or Indigenous",Alone,92
2022,CA-609,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,317
2022,CA-609,"American Indian, Alaska Native, or Indigenous",In_Combination,225
2022,CA-609,Asian or Asian American,Alone,40
2022,CA-609,Asian or Asian American,Alone or In Combination,67
2022,CA-609,Asian or Asian American,In_Combination,27
2022,CA-609,"Black, African American or African",Alone,3679
2022,CA-609,"Black, African American or African",Alone or In Combination,4112
2022,CA-609,"Black, African American or African",In_Combination,433
2022,CA-609,Hispanic/Latina/e/o,Alone,248
2022,CA-609,Hispanic/Latina/e/o,Alone or In Combination,3570
2022,CA-609,Hispanic/Latina/e/o,In_Combination,3322
2022,CA-609,Native Hawaiian or Pacific Islander,Alone,53
2022,CA-609,Native Hawaiian or Pacific Islander,Alone or In Combination,110
2022,CA-609,Native Hawaiian or Pacific Islander,In_Combination,57
2022,CA-609,White,Alone,2120
2022,CA-609,White,Alone or In Combination,5160
2022,CA-609,White,In_Combination,3040
2022,CA-611,"American Indian, Alaska Native, or Indigenous",Alone,22
2022,CA-611,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,130
2022,CA-611,"American Indian, Alaska Native, or Indigenous",In_Combination,108
2022,CA-611,Asian or Asian American,Alone,29
2022,CA-611,Asian or Asian American,Alone or In Combination,47
2022,CA-611,Asian or Asian American,In_Combination,18
2022,CA-611,"Black, African American or African",Alone,211
2022,CA-611,"Black, African American or African",Alone or In Combination,280
2022,CA-611,"Black, African American or African",In_Combination,69
2022,CA-611,Hispanic/Latina/e/o,Alone,105
2022,CA-611,Hispanic/Latina/e/o,Alone or In Combination,1505
2022,CA-611,Hispanic/Latina/e/o,In_Combination,1400
2022,CA-611,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-611,Native Hawaiian or Pacific Islander,Alone or In Combination,25
2022,CA-611,Native Hawaiian or Pacific Islander,In_Combination,18
2022,CA-611,White,Alone,1233
2022,CA-611,White,Alone or In Combination,2657
2022,CA-611,White,In_Combination,1424
2022,CA-612,"American Indian, Alaska Native, or Indigenous",Alone,*
2022,CA-612,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,28
2022,CA-612,"American Indian, Alaska Native, or Indigenous",In_Combination,18
2022,CA-612,Asian or Asian American,Alone,17
2022,CA-612,Asian or Asian American,Alone or In Combination,21
2022,CA-612,Asian or Asian American,In_Combination,*
2022,CA-612,"Black, African American or African",Alone,187
2022,CA-612,"Black, African American or African",Alone or In Combination,216
2022,CA-612,"Black, African American or African",In_Combination,29
2022,CA-612,Hispanic/Latina/e/o,Alone,*
2022,CA-612,Hispanic/Latina/e/o,Alone or In Combination,232
2022,CA-612,Hispanic/Latina/e/o,In_Combination,222
2022,CA-612,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-612,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2022,CA-612,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-612,White,Alone,240
2022,CA-612,White,Alone or In Combination,466
2022,CA-612,White,In_Combination,226
2022,CA-613,"American Indian, Alaska Native, or Indigenous",Alone,*
2022,CA-613,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,18
2022,CA-613,"American Indian, Alaska Native, or Indigenous",In_Combination,15
2022,CA-613,Asian or Asian American,Alone,*
2022,CA-613,Asian or Asian American,Alone or In Combination,16
2022,CA-613,Asian or Asian American,In_Combination,*
2022,CA-613,"Black, African American or African",Alone,74
2022,CA-613,"Black, African American or African",Alone or In Combination,117
2022,CA-613,"Black, African American or African",In_Combination,43
2022,CA-613,Hispanic/Latina/e/o,Alone,119
2022,CA-613,Hispanic/Latina/e/o,Alone or In Combination,1554
2022,CA-613,Hispanic/Latina/e/o,In_Combination,1435
2022,CA-613,Native Hawaiian or Pacific Islander,Alone,*
2022,CA-613,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2022,CA-613,Native Hawaiian or Pacific Islander,In_Combination,*
2022,CA-613,White,Alone,158
2022,CA-613,White,Alone or In Combination,1554
2022,CA-613,White,In_Combination,1396
2022,CA-614,"American Indian, Alaska Native, or Indigenous",Alone,33
2022,CA-614,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,178
2022,CA-614,"American Indian, Alaska Native, or Indigenous",In_Combination,145
2022,CA-614,Asian or Asian American,Alone,19
2022,CA-614,Asian or Asian American,Alone or In Combination,33
2022,CA-614,Asian or Asian American,In_Combination,14
2022,CA-614,"Black, African American or African",Alone,119
2022,CA-614,"Black, African American or African",Alone or In Combination,193
2022,CA-614,"Black, African American or African",In_Combination,74
2022,CA-614,Hispanic/Latina/e/o,Alone,108
2022,CA-614,Hispanic/Latina/e/o,Alone or In Combination,916
2022,CA-614,Hispanic/Latina/e/o,In_Combination,808
2022,CA-614,Native Hawaiian or Pacific Islander,Alone,14
2022,CA-614,Native Hawaiian or Pacific Islander,Alone or In Combination,36
2022,CA-614,Native Hawaiian or Pacific Islander,In_Combination,22
2022,CA-614,White,Alone,1404
2022,CA-614,White,Alone or In Combination,2194
2022,CA-614,White,In_Combination,790
2023,Statewide,"American Indian, Alaska Native, or Indigenous",Alone,4177
2023,Statewide,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,16492
2023,Statewide,"American Indian, Alaska Native, or Indigenous",In_Combination,12315
2023,Statewide,Asian or Asian American,Alone,5914
2023,Statewide,Asian or Asian American,Alone or In Combination,8624
2023,Statewide,Asian or Asian American,In_Combination,2710
2023,Statewide,"Black, African American or African",Alone,84685
2023,Statewide,"Black, African American or African",Alone or In Combination,97380
2023,Statewide,"Black, African American or African",In_Combination,12695
2023,Statewide,Hispanic/Latina/e/o,Alone,27219
2023,Statewide,Hispanic/Latina/e/o,Alone or In Combination,123828
2023,Statewide,Hispanic/Latina/e/o,In_Combination,96609
2023,Statewide,Native Hawaiian or Pacific Islander,Alone,3053
2023,Statewide,Native Hawaiian or Pacific Islander,Alone or In Combination,6255
2023,Statewide,Native Hawaiian or Pacific Islander,In_Combination,3202
2023,Statewide,White,Alone,91578
2023,Statewide,White,Alone or In Combination,181935
2023,Statewide,White,In_Combination,90357
2023,CA-500,"American Indian, Alaska Native, or Indigenous",Alone,223
2023,CA-500,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1494
2023,CA-500,"American Indian, Alaska Native, or Indigenous",In_Combination,1271
2023,CA-500,Asian or Asian American,Alone,789
2023,CA-500,Asian or Asian American,Alone or In Combination,1031
2023,CA-500,Asian or Asian American,In_Combination,242
2023,CA-500,"Black, African American or African",Alone,1906
2023,CA-500,"Black, African American or African",Alone or In Combination,2530
2023,CA-500,"Black, African American or African",In_Combination,624
2023,CA-500,Hispanic/Latina/e/o,Alone,1373
2023,CA-500,Hispanic/Latina/e/o,Alone or In Combination,8665
2023,CA-500,Hispanic/Latina/e/o,In_Combination,7292
2023,CA-500,Native Hawaiian or Pacific Islander,Alone,226
2023,CA-500,Native Hawaiian or Pacific Islander,Alone or In Combination,497
2023,CA-500,Native Hawaiian or Pacific Islander,In_Combination,271
2023,CA-500,White,Alone,3106
2023,CA-500,White,Alone or In Combination,9448
2023,CA-500,White,In_Combination,6342
2023,CA-501,"American Indian, Alaska Native, or Indigenous",Alone,291
2023,CA-501,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1626
2023,CA-501,"American Indian, Alaska Native, or Indigenous",In_Combination,1335
2023,CA-501,Asian or Asian American,Alone,764
2023,CA-501,Asian or Asian American,Alone or In Combination,1088
2023,CA-501,Asian or Asian American,In_Combination,324
2023,CA-501,"Black, African American or African",Alone,6930
2023,CA-501,"Black, African American or African",Alone or In Combination,8162
2023,CA-501,"Black, African American or African",In_Combination,1232
2023,CA-501,Hispanic/Latina/e/o,Alone,2030
2023,CA-501,Hispanic/Latina/e/o,Alone or In Combination,6317
2023,CA-501,Hispanic/Latina/e/o,In_Combination,4287
2023,CA-501,Native Hawaiian or Pacific Islander,Alone,386
2023,CA-501,Native Hawaiian or Pacific Islander,Alone or In Combination,736
2023,CA-501,Native Hawaiian or Pacific Islander,In_Combination,350
2023,CA-501,White,Alone,4505
2023,CA-501,White,Alone or In Combination,7924
2023,CA-501,White,In_Combination,3419
2023,CA-502,"American Indian, Alaska Native, or Indigenous",Alone,174
2023,CA-502,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,896
2023,CA-502,"American Indian, Alaska Native, or Indigenous",In_Combination,722
2023,CA-502,Asian or Asian American,Alone,367
2023,CA-502,Asian or Asian American,Alone or In Combination,545
2023,CA-502,Asian or Asian American,In_Combination,178
2023,CA-502,"Black, African American or African",Alone,6768
2023,CA-502,"Black, African American or African",Alone or In Combination,7588
2023,CA-502,"Black, African American or African",In_Combination,820
2023,CA-502,Hispanic/Latina/e/o,Alone,630
2023,CA-502,Hispanic/Latina/e/o,Alone or In Combination,2851
2023,CA-502,Hispanic/Latina/e/o,In_Combination,2221
2023,CA-502,Native Hawaiian or Pacific Islander,Alone,154
2023,CA-502,Native Hawaiian or Pacific Islander,Alone or In Combination,382
2023,CA-502,Native Hawaiian or Pacific Islander,In_Combination,228
2023,CA-502,White,Alone,2428
2023,CA-502,White,Alone or In Combination,4236
2023,CA-502,White,In_Combination,1808
2023,CA-503,"American Indian, Alaska Native, or Indigenous",Alone,169
2023,CA-503,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,692
2023,CA-503,"American Indian, Alaska Native, or Indigenous",In_Combination,523
2023,CA-503,Asian or Asian American,Alone,201
2023,CA-503,Asian or Asian American,Alone or In Combination,361
2023,CA-503,Asian or Asian American,In_Combination,160
2023,CA-503,"Black, African American or African",Alone,5391
2023,CA-503,"Black, African American or African",Alone or In Combination,6603
2023,CA-503,"Black, African American or African",In_Combination,1212
2023,CA-503,Hispanic/Latina/e/o,Alone,418
2023,CA-503,Hispanic/Latina/e/o,Alone or In Combination,2547
2023,CA-503,Hispanic/Latina/e/o,In_Combination,2129
2023,CA-503,Native Hawaiian or Pacific Islander,Alone,160
2023,CA-503,Native Hawaiian or Pacific Islander,Alone or In Combination,328
2023,CA-503,Native Hawaiian or Pacific Islander,In_Combination,168
2023,CA-503,White,Alone,3614
2023,CA-503,White,Alone or In Combination,5720
2023,CA-503,White,In_Combination,2106
2023,CA-504,"American Indian, Alaska Native, or Indigenous",Alone,118
2023,CA-504,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,418
